author,author_id,comment
・❥・꧁🆁🅰🅳🅹🅰 ꧂・❥・,rhyan_580,"😭😭😭Kasian Hati² Saudaraku semua kita rakyat kecil tak mampu melawan mereka
Prabowo Diam Seakan tak mendengar
Prabowo Buta seakan tak melihat
Prabowo tidak pernah membela Rakyat sedikitpun"
DWAN,.dwan_11,bentar lagi tiktok bakal baned brita tentang demo / pemerintahan gue yakin😂😂😂
faqihsalvatoree,faqih2ndchild,"Teman teman tolong di baca ya‼️Untuk kalian yang salahin Pak Prabowo(Presiden RI) ku jelaskan sedikit ya. Inti masalahnya berada pada DPR❗️KENAPA BEGITU❓karena meskipun Presiden di ganti, kalo DPR masih sama tidak akan ada yang berubah. IYAA TAU PRESIDEN PEMIMPIN NEGARA, Namun faktanya, Presiden tidak punya wewenang untuk bubarin DPR‼️‼️Presiden tidak memiliki kewenangan untuk memecat atau memberhentikan anggota DPR. Hal ini tertuang dalam Pasal 7C UUD 1945 yang berbunyi, “Presiden tidak dapat membekukan dan/atau membubarkan Dewan Perwakilan Rakyat.”❗️JALAN KELUAR NYA SATU SATU NYA MELALUI DEMOKRASI YANG DI LAKUKAN MASYARAKAT/RAKYAT ITU SENDIRI. Semangat teman teman, lekas membaik Indonesia ku!🥺🥺❤️❤️"
Ziel 123,ziel.1236,"guys, tdi gw liat salah satu komen yg sangat masuk akal. Dimana kita jangan lagi demo di depan gedung DPR MPR, melainkan demo di Bandara Internasional, atau pusat2 ekonomi internasional.
Yang mana jika ada demo di tmpt tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yg di bawa di demo tsb. Mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut😌"
Meimei🍃🕊️,meimei_02.1,Ya Allah INDONESIA tercinta ku 😭😭😭😭😭😭
Tukinem_B4eLah🫧,mdwiyn,"ga bayar pajak, kena tilang juga duit lagi
kalo Golput nanti surat suara di salah gunakan🙂"
Leo79🦁,leo793272,coblosin ajj smua😳🙏
Vannie,vanieumme93,jangan golput dateng k tps..tp surat suaranya bikin gak sahnalias coblos ajaa yg banyak biar gak sahh
HW,billbilla142,serba salah emang hidup di Konoha
Iwan Wilis,iwan.wilis7,"jangan golput ,ttp ke tempat coblos abis tu semua coblosin ,biar gak di salah gunalan kertas nya"
Shamoo,nyowongcimew,dirusak kk surat suara nya
Hellobae,baeolvsf,gas
Himechan,ichasatriavi,Pengen bgt 1 hari aja demonstran khusus wanita biar aparat kepolisian paham!!
☂ Ꭰreaϻ  한국 ꔪ🇰🇷,trustfamily12,"सबैका प्रिय बालेन अब् समय आइसकेको छ। 🥹
सारा नेपाली रोहिरहेको छ
यही बेला हो तिमीले हिम्मत देखाउने र आउने पुस्तालाई नेतृत्व गरेर देशको मुहार फेर्ने , अब पनि तिमी चुप लागेर बस्यौ भने तिमीले कहिलै केही गर्ने सक्दैनौं
यो समय भनेको बन्द कोठामा बस्ने, अनि सामाजिक सञ्जालमा युवाको रगत उमाल्ने स्टाटस हाल्ने समय होइन 🥹 देशको राजनीतिक अवस्थालाई एउटा निचोड दिने समय आएको छ। तिमी हिम्मत गर हामी तिम्रो साथमा छौँ। ❤️🙏🇳🇵😭🥹"
dbdolkhalitamang,dbdolkhalitamang,
Mi Htoo,user2301910044042,ဘေးကင်းကျပါစေ
Shyam Sundar Pandit,shyamsundarpandit7,स्थानीय तह बाटै सुरु गरिनुपर्छ
snm💫,snm.l1l_,
🐮 ddeulgg 🐼,erimooaegyow,katanya gerbang terbuka buat pendemo? loh? mana? kok jd banyak pengamanan? kok ada polisi? kok nembakin water cannon? awkwowkwwk
Suri_shma✨,su_rishmamahato57,students are getting KILLED in Nepal cause they protested against corruption. Pleasee talk about Nepal 🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵
Aymutia,aimutiah19,"padahal cuma mau menyampaikan aspirasi rakyat, tapi dihalangi terus. mungkin kalau mendengarkan tidak akan ada kericuhan saat demo."
️iprameela,iprameela_,"@️iprameela: Urgent ‼️Please cover up the nationwide protest in Nepal on 8th September 2025
Gen Z Youth of Nepal to Stage Nationwide Protest Against Corruption and Nepotism in Nepal
Nepal’s Generation Z youth are gather in Kathmandu and across major cities to protest against the country’s deep-rooted corruption and nepotism culture, which has undermined democracy, equal opportunity, and the future of young citizens.
26 people are dead by the gun shoot and many of them are injured. Police are firing on students who are in schools uniform and many harmful gases are spread on the students"
basanti.dhakal,basanti.dhakal,सक्छौं भने सबै नेपाली जनतालाई मर्देऊ न किन यौटा आमाको काख मात्र रित्तो पर्छौं
parkashkhadka202,parkashkhadka202,शहीद घोषणा गर्नु पर्दैन । क्षतिपूर्ति बापत ५ - १० लाख दिनुपर्दैन । एक लास बापत एक नेताको लास चाहिन्छ । हिसाब किताब बराबर ।
Jinx,lust4libe,semangat dan terima kasih untuk yg demo
ceceyounk,ceceyounk27,"Polisi kok jd banyak klo demo, klo gak demo banyak polisi tidur"
KhairulNizamAzahar,khaidrj,
Oasis🏞️,revolution_life0,अब यतिबेला पनि नेपालि एक हुन सकेनन भने कहिले परिबर्तन हुने छैन। धन्यबाद जेनजि लाई यो माहान कार्यको लागि🙏
C.K_333,yurieke_7,"sumpah serapahnya mendiang ir Soekarno nyata adanya.
beliau berkata, perjuangan saya lebih mudah karena melawan penjajah, sedangkan perjuangan kalian lebih berat karena melawan bangsamu sendiri"
MR. DRAGON 2KD,mr.dragon2kd,"🎶: Maju tak gentar, membela yang....
membela yang apa, ya??"
rafa,user3093631765144,knp yg demo banyakan anak2 sekolah
Labi Lam69hfa,labi.lam69hfa,विद्यार्थी हरु माथी गोलि हान्ना कसरी सक्यो तिमिले सरकार ?????😭😭😭😭
Parbati❣️❣️❣️,prinshuparbati,थुक्क नालायक सरकार 🇳🇵🇳🇵🇳🇵🇳🇵😡😡😡😡😡😡
Nishan Keshav Poudya,nishankeshavpoudyal,"Our Government is the most Corrupted Government. Please international media , Please Help us 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏"
Kb Bohara926,kbbohara926,chor netha
Kanta Dumjan Tamang,kanta.dumjan.tama,पुलिस हरुकति पसुभको किनपानि होकि असुर गास्हो😳
bishnuhari699,bishnuhari699,साले चोर मेरो भाइ बहोनी लाई तैले जत्ती दमन गर्छस नि ।केपि सेरे प्रचण्ड ।तिमिहरु को अब ।।।।।।।।जा
Dipak pun magar,dipakpunmagar01,hello
S,jasantamang2008,"@Tulips🌷:Attack on a uniformed student is a grave violation of human rights and international laws. We call for an immediate, independent investigation and urge international human rights organizations and the UN to hold the government accountable. Justice must be served, and the voices of students must be protected, not silenced. Please tag international media. #JusticeForStudents #HumanRights #Nepal and please share this in many videos😭💔"
", MGR〆SURESHツꔪ.",sureshranamagar05,"@Chakleti,Suresh706::हाम्रो माग के हो?
1. सबै नेताले आफ्नो सम्पत्ति सार्वजनिक गर्नुपर्छ।
2. राजनीतिमा आउनु भन्दा पहिले कति सम्पत्ति थियो र अहिले कति छ भन्ने विवरण दिनुपर्छ।
3. नेता वा तिनका छोराछोरीको नाममा कति सम्पत्ति छ, त्यसको स्रोत के हो भनेर खुलाउनुपर्छ।
4. भ्रष्टाचारी ठहरिएको काण्डमा सम्पूर्ण सम्पत्ति राष्ट्रियकरण हुनुपर्छ।
5. भ्रष्टाचार मुद्दा लागेको र प्रमाणित भएको नेताले भविष्यमा चुनाव लड्न नपाउने व्यवस्था हुनुपर्छ।
6. कुनै पनि राष्ट्रिय योजनाको सम्पूर्ण विवरण, खर्च र ठेकेदारको नाम सरकारी वेबसाइटमा सार्वजनिक हुनुपर्छ।"
Rajendra Giri,rajendragiri63,Kp oli ra ramesh lekhak hatyara ho ab yini haru lai chhodna hunna Genz ho 😭😭😭😭😭😭😭
Mr. Ranjit yadav,mr.ranjityadav1,desh ma vayeko vrastachar lukauna. lai...fb..tatha whatssap. banda. garna. khojeko. ho
keylacntk123 ranti,keylacntk123,stop jangan pda demo berhenti bayar pajak
sofian arranger,sofian.arr,nanti demo lagi tgl 31 tgl 5 tgl 8 dan seterusnya sampe dpr bubar
rupa manandhar,rupamanandha,जुन मरे पनि आखिर आमाको काख रित्तो त हुन्छ नि नेतालाइ केही हुनि हैन मर्ने गरिब जनता
Ronisha,ronisha225,"@Ronisha:Attack on a uniformed student is a grave violation of human rights and international laws. We call for an immediate, independent investigation and urge international human rights organizations and the UN to hold the government accountable. Justice must be served, and the voices of students must be protected, not silenced. Please tag international media. #JusticeForStudents #HumanRights #Nepal and please share this in many videos"
Pandit Travels &Cyber Services,shyampandittravelscyber,हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका बान !😆हाम्रो बालेन हाम्रो सान केपी ओलि रण्डीका
❤️❤️🌸,sanman898,sabai ko raxta garnuhai vagwan😭😭😭
Kamala Ghimire,kamalathapa244,नेपाल पुलिस नेपाल आर्मि सस्त्र जनता एक हुनुपर्छ ती राष्ट्र घतिलाइ धोस्त बनाउनुपर्छ
Kamala Bhattarai950,kamalabhattarai194,इनिहरु देशका गहना हुन् नमार हे निरंकुस दलालि सरकार
Parky Chó Béo Phì 😁,parky.ch04,Việt Nam có Nguyễn Sỹ Cương
Duy Duy Duy,n.a.sung,Hoà Bình và Dân chủ luôn đẹp. Chúc Đất nước của các Bạn sẽ nhanh chóng vượt qua
xAsh Knitstyle,xashze,"Di Indonesia kyk rusuh, tpi Malaysia demo tnpa rusuh. Arghhhh kita 2 negara lgi brmasalah oleh sistem kerajaan terutamanya undang²"
shinta us83,shinta.us83,semoga yg demo sehat semua jg diri baik2
𝑳𝒂𝒓𝒂𝒔𝒂𝒕𝒊 🇹🇼,sophie_larasati,warga sama polisi di adu.....atasannya nya pada nonton.....miris sekali negri ini.😢
Sophia _marineservices,shipservices_indonesia,Stop demo
bhim Gurung (빔),bhim.gurung89,नेपालको र अरु देशको भिडियो छुट्याउन त सक्नु पर्छ नि ।
सन्तोष राना मगर🇳🇵❤️🇸🇰🇪🇺,santosh.rana30,धेरै चित्त दुख्छ यार नेपालको गतिविधि हेरेर भक्कानिन्छ मन😥😥
Janbi Sapkota,janbisapkota1,सबैको रक्षा गर्नु भगवान 🙏🙏🙏🙏
